Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,385779,1696,2,32032,15621,53,188133,2022-01-30
ACT,4469,584,0,0,3766,0,0,2022-01-30
NSW,211579,11,2,13511,48,3,88006,2022-01-30
NT,5167,4,0,845,47,0,3064,2022-01-30
QLD,64252,103,0,5834,1437,2,46525,2022-01-30
SA,20569,0,0,1633,3394,42,10015,2022-01-30
TAS,1302,1,0,593,6,0,1706,2022-01-30
VIC,78294,974,0,9615,6821,0,38805,2022-01-30
WA,147,19,0,1,102,6,12,2022-01-30
