Age Group,Male,Female,Date
0-9,6,6,2022-07-17
10-19,4,4,2022-07-17
20-29,18,12,2022-07-17
30-39,50,31,2022-07-17
40-49,95,67,2022-07-17
50-59,246,145,2022-07-17
60-69,580,311,2022-07-17
70-79,1320,703,2022-07-17
80-89,2061,1503,2022-07-17
90+,1186,1515,2022-07-17
