Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,18025,472,19,2328,2992,75,10253,2021-12-15
ACT,61,6,1,0,28,8,0,2021-12-15
NSW,6233,230,4,1126,1303,33,3295,2021-12-15
NT,62,7,7,0,33,10,0,2021-12-15
QLD,56,6,1,1,26,5,1,2021-12-15
SA,92,19,1,5,64,4,13,2021-12-15
TAS,0,0,0,0,0,0,0,2021-12-15
VIC,11518,204,5,1196,1538,12,6944,2021-12-15
WA,3,0,0,0,0,3,0,2021-12-15
