Age Group,Male,Female,Date
0-9,143587,134526,2022-04-06
10-19,182839,193949,2022-04-06
20-29,276440,295170,2022-04-06
30-39,220096,241426,2022-04-06
40-49,163779,185735,2022-04-06
50-59,123898,133431,2022-04-06
60-69,79721,80039,2022-04-06
70-79,42938,38517,2022-04-06
80-89,17422,17742,2022-04-06
90+,4078,7051,2022-04-06
