Age Group,Male,Female,Date
0-9,164611,154619,2022-04-27
10-19,204874,218276,2022-04-27
20-29,310481,334282,2022-04-27
30-39,256249,283153,2022-04-27
40-49,193071,219271,2022-04-27
50-59,148974,161046,2022-04-27
60-69,98865,99434,2022-04-27
70-79,54843,49441,2022-04-27
80-89,22577,22756,2022-04-27
90+,5304,9256,2022-04-27
