Age Group,Male,Female,Date
0-9,18428,17497,2021-12-16
10-19,18593,17721,2021-12-16
20-29,23981,22620,2021-12-16
30-39,20468,19529,2021-12-16
40-49,15017,14261,2021-12-16
50-59,11169,10782,2021-12-16
60-69,6873,6684,2021-12-16
70-79,3904,3660,2021-12-16
80-89,1906,2333,2021-12-16
90+,522,1086,2021-12-16
