Age Group,Male,Female,Date
0-9,128029,120019,2022-03-25
10-19,162936,173193,2022-03-25
20-29,257231,272935,2022-03-25
30-39,199347,216780,2022-03-25
40-49,145523,163847,2022-03-25
50-59,109868,118261,2022-03-25
60-69,70094,70423,2022-03-25
70-79,37337,33632,2022-03-25
80-89,15075,15550,2022-03-25
90+,3577,6151,2022-03-25
