Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,310920,5991,92,26635,62506,473,191498,2022-08-08
ACT,4176,705,0,0,4880,0,0,2022-08-08
NSW,168514,4,0,12904,11009,0,77525,2022-08-08
NT,1916,0,6,251,236,26,1498,2022-08-08
QLD,42470,27,0,4899,4783,0,46012,2022-08-08
SA,17647,2372,11,38,18259,72,251,2022-08-08
TAS,4963,474,5,281,4249,35,1416,2022-08-08
VIC,50362,0,0,7502,7047,0,52103,2022-08-08
WA,20872,2409,70,760,12043,340,12693,2022-08-08
