Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,22529,829,19,2986,3599,86,13470,2021-12-17
ACT,75,20,0,0,49,8,0,2021-12-17
NSW,9569,384,5,1824,1602,33,6010,2021-12-17
NT,67,5,0,0,35,8,0,2021-12-17
QLD,67,14,4,2,46,11,7,2021-12-17
SA,167,49,3,12,118,6,28,2021-12-17
TAS,3,2,0,0,3,0,0,2021-12-17
VIC,12578,355,7,1148,1746,18,7425,2021-12-17
WA,3,0,0,0,0,2,0,2021-12-17
