Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,202638,3441,5,21760,24158,51,139079,2022-03-01
ACT,3389,692,0,0,4509,0,0,2022-03-01
NSW,94695,0,0,8874,1,2,52543,2022-03-01
NT,4243,48,0,506,218,0,4005,2022-03-01
QLD,32585,151,1,4301,1321,4,32684,2022-03-01
SA,15870,1581,3,34,11292,36,210,2022-03-01
TAS,5040,0,0,957,4,0,5700,2022-03-01
VIC,40822,214,0,6665,2048,0,41830,2022-03-01
WA,5994,755,1,423,4765,9,2107,2022-03-01
