Age Group,Male,Female,Date
0-9,0,0,2021-11-02
10-19,1,1,2021-11-02
20-29,6,3,2021-11-02
30-39,9,5,2021-11-02
40-49,25,10,2021-11-02
50-59,61,36,2021-11-02
60-69,127,48,2021-11-02
70-79,231,141,2021-11-02
80-89,325,306,2021-11-02
90+,160,259,2021-11-02
