Age Group,Male,Female,Date
0-9,0,1,2021-12-20
10-19,1,1,2021-12-20
20-29,6,3,2021-12-20
30-39,13,7,2021-12-20
40-49,31,13,2021-12-20
50-59,78,45,2021-12-20
60-69,153,72,2021-12-20
70-79,295,178,2021-12-20
80-89,408,348,2021-12-20
90+,197,296,2021-12-20
