Age Group,Male,Female,Date
0-9,25545,24162,2022-01-03
10-19,30085,30604,2022-01-03
20-29,52167,51005,2022-01-03
30-39,37063,35368,2022-01-03
40-49,24460,24168,2022-01-03
50-59,18898,19196,2022-01-03
60-69,11556,11317,2022-01-03
70-79,6271,6018,2022-01-03
80-89,2848,3376,2022-01-03
90+,703,1411,2022-01-03
