Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,379746,1282,3,29162,14768,45,197441,2022-01-31
ACT,4175,311,0,0,3605,0,0,2022-01-31
NSW,208142,3,2,13021,48,5,92840,2022-01-31
NT,5547,7,0,753,51,0,3759,2022-01-31
QLD,64226,78,0,4535,1460,2,44518,2022-01-31
SA,19847,64,0,1441,2833,33,10081,2022-01-31
TAS,1313,0,0,157,3,0,1698,2022-01-31
VIC,76335,798,0,9255,6657,0,44534,2022-01-31
WA,161,21,1,0,111,5,11,2022-01-31
