Age Group,Male,Female,Date
0-9,1,3,2022-02-02
10-19,1,1,2022-02-02
20-29,9,3,2022-02-02
30-39,27,14,2022-02-02
40-49,42,24,2022-02-02
50-59,112,69,2022-02-02
60-69,234,114,2022-02-02
70-79,508,288,2022-02-02
80-89,779,572,2022-02-02
90+,401,499,2022-02-02
