Age Group,Male,Female,Date
0-9,4,4,2022-04-13
10-19,1,2,2022-04-13
20-29,11,6,2022-04-13
30-39,37,24,2022-04-13
40-49,65,44,2022-04-13
50-59,174,102,2022-04-13
60-69,407,201,2022-04-13
70-79,883,456,2022-04-13
80-89,1331,943,2022-04-13
90+,708,864,2022-04-13
