Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,28526,816,2,1332,5568,14,10537,2021-10-20
ACT,446,24,0,0,168,0,31,2021-10-20
NSW,5440,283,0,0,2224,5,0,2021-10-20
NT,9,0,0,0,4,0,0,2021-10-20
QLD,22,0,1,0,1,5,0,2021-10-20
SA,8,0,0,0,0,2,0,2021-10-20
TAS,1,0,0,0,1,0,0,2021-10-20
VIC,22598,509,1,1332,3170,1,10506,2021-10-20
WA,2,0,0,0,0,1,0,2021-10-20
