Age Group,Male,Female,Date
0-9,0,1,2021-12-27
10-19,1,1,2021-12-27
20-29,6,3,2021-12-27
30-39,13,7,2021-12-27
40-49,32,14,2021-12-27
50-59,78,46,2021-12-27
60-69,156,73,2021-12-27
70-79,300,181,2021-12-27
80-89,414,350,2021-12-27
90+,200,304,2021-12-27
