Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,26651,901,1,1850,5329,31,10802,2021-10-14
ACT,492,36,0,10,165,0,87,2021-10-14
NSW,5599,406,1,0,3361,9,0,2021-10-14
NT,7,1,0,0,2,7,0,2021-10-14
QLD,30,0,0,0,0,10,1,2021-10-14
SA,7,0,0,0,6,2,0,2021-10-14
TAS,2,1,0,0,1,0,0,2021-10-14
VIC,20505,457,0,1840,1794,2,10714,2021-10-14
WA,9,0,0,0,0,1,0,2021-10-14
