Age Group,Male,Female,Date
0-9,5,4,2022-06-18
10-19,4,3,2022-06-18
20-29,14,13,2022-06-18
30-39,50,30,2022-06-18
40-49,87,52,2022-06-18
50-59,220,135,2022-06-18
60-69,523,288,2022-06-18
70-79,1175,620,2022-06-18
80-89,1830,1311,2022-06-18
90+,1029,1286,2022-06-18
