Age Group,Male,Female,Date
0-9,81299,76265,2022-01-31
10-19,103963,112089,2022-01-31
20-29,207444,215719,2022-01-31
30-39,149570,155272,2022-01-31
40-49,101893,110712,2022-01-31
50-59,80928,86895,2022-01-31
60-69,52006,51718,2022-01-31
70-79,26804,24298,2022-01-31
80-89,10871,11495,2022-01-31
90+,2565,4533,2022-01-31
