Age Group,Male,Female,Date
0-9,5,6,2022-07-11
10-19,5,3,2022-07-11
20-29,16,13,2022-07-11
30-39,53,33,2022-07-11
40-49,96,63,2022-07-11
50-59,238,141,2022-07-11
60-69,557,309,2022-07-11
70-79,1290,686,2022-07-11
80-89,1991,1468,2022-07-11
90+,1155,1455,2022-07-11
