Age Group,Male,Female,Date
0-9,123544,115698,2022-03-21
10-19,156160,166049,2022-03-21
20-29,250994,265676,2022-03-21
30-39,193414,209191,2022-03-21
40-49,139875,156931,2022-03-21
50-59,105681,113869,2022-03-21
60-69,67457,67719,2022-03-21
70-79,35812,32321,2022-03-21
80-89,14504,15024,2022-03-21
90+,3448,5944,2022-03-21
