Age Group,Male,Female,Date
0-9,176576,165859,2022-05-16
10-19,217165,232092,2022-05-16
20-29,330457,359387,2022-05-16
30-39,278880,309932,2022-05-16
40-49,211459,241828,2022-05-16
50-59,166297,181348,2022-05-16
60-69,112429,113907,2022-05-16
70-79,63797,57827,2022-05-16
80-89,26690,26897,2022-05-16
90+,6319,11020,2022-05-16
