Age Group,Male,Female,Date
0-9,0,1,2021-12-29
10-19,1,1,2021-12-29
20-29,6,3,2021-12-29
30-39,13,7,2021-12-29
40-49,32,14,2021-12-29
50-59,79,46,2021-12-29
60-69,155,74,2021-12-29
70-79,302,184,2021-12-29
80-89,419,352,2021-12-29
90+,200,309,2021-12-29
