Age Group,Male,Female,Date
0-9,103998,97325,2022-02-27
10-19,126985,135741,2022-02-27
20-29,229382,240813,2022-02-27
30-39,172753,183643,2022-02-27
40-49,120207,132296,2022-02-27
50-59,93162,100481,2022-02-27
60-69,60200,60287,2022-02-27
70-79,31578,28491,2022-02-27
80-89,12917,13535,2022-02-27
90+,3077,5440,2022-02-27
