Age Group,Male,Female,Date
0-9,1,4,2022-02-10
10-19,1,1,2022-02-10
20-29,9,3,2022-02-10
30-39,29,16,2022-02-10
40-49,46,26,2022-02-10
50-59,122,75,2022-02-10
60-69,255,130,2022-02-10
70-79,579,319,2022-02-10
80-89,893,630,2022-02-10
90+,460,566,2022-02-10
