Age Group,Male,Female,Date
0-9,4,4,2022-04-08
10-19,1,2,2022-04-08
20-29,11,6,2022-04-08
30-39,37,24,2022-04-08
40-49,64,42,2022-04-08
50-59,169,101,2022-04-08
60-69,401,196,2022-04-08
70-79,878,451,2022-04-08
80-89,1313,933,2022-04-08
90+,699,845,2022-04-08
