Age Group,Male,Female,Date
0-9,175210,164573,2022-05-14
10-19,215691,230537,2022-05-14
20-29,328774,357249,2022-05-14
30-39,276774,307227,2022-05-14
40-49,209507,239444,2022-05-14
50-59,164539,179315,2022-05-14
60-69,111027,112324,2022-05-14
70-79,62831,56871,2022-05-14
80-89,26246,26397,2022-05-14
90+,6181,10800,2022-05-14
