Age Group,Male,Female,Date
0-9,1,1,2022-01-10
10-19,1,1,2022-01-10
20-29,7,3,2022-01-10
30-39,15,7,2022-01-10
40-49,34,15,2022-01-10
50-59,82,50,2022-01-10
60-69,165,80,2022-01-10
70-79,334,195,2022-01-10
80-89,446,367,2022-01-10
90+,215,327,2022-01-10
