Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,235609,1459,12,22568,10746,118,174939,2022-02-13
ACT,2530,458,0,0,3144,0,0,2022-02-13
NSW,122928,1,0,6685,22,9,61357,2022-02-13
NT,7332,4,0,753,43,0,7405,2022-02-13
QLD,33289,113,0,7198,950,2,38631,2022-02-13
SA,13621,398,6,761,2741,55,6939,2022-02-13
TAS,909,0,0,371,6,0,3622,2022-02-13
VIC,54494,439,0,6784,3389,0,56938,2022-02-13
WA,506,46,6,16,451,52,47,2022-02-13
