Age Group,Male,Female,Date
0-9,0,0,2021-10-22
10-19,1,1,2021-10-22
20-29,6,2,2021-10-22
30-39,6,5,2021-10-22
40-49,20,9,2021-10-22
50-59,56,34,2021-10-22
60-69,104,44,2021-10-22
70-79,206,125,2021-10-22
80-89,298,282,2021-10-22
90+,156,235,2021-10-22
