Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,231780,5026,16,26495,31624,80,161119,2022-03-08
ACT,3757,658,0,0,5006,0,0,2022-03-08
NSW,112781,1,0,13017,2,1,72285,2022-03-08
NT,3015,12,0,422,372,0,2644,2022-03-08
QLD,29544,91,0,4306,842,4,31250,2022-03-08
SA,19030,2040,7,42,13333,48,263,2022-03-08
TAS,5600,0,0,1051,1,0,6452,2022-03-08
VIC,43595,171,0,6872,1520,0,42699,2022-03-08
WA,14458,2053,9,785,10548,27,5526,2022-03-08
