Age Group,Male,Female,Date
0-9,232533,217825,2022-09-01
10-19,274319,294971,2022-09-01
20-29,430900,482389,2022-09-01
30-39,394113,442818,2022-09-01
40-49,308309,355332,2022-09-01
50-59,258034,288471,2022-09-01
60-69,184273,189849,2022-09-01
70-79,111081,102861,2022-09-01
80-89,50522,53812,2022-09-01
90+,13522,24568,2022-09-01
