Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,265699,8068,101,21511,44897,547,148085,2022-07-05
ACT,7488,1134,0,0,6170,0,0,2022-07-05
NSW,119073,0,0,8958,10,0,71021,2022-07-05
NT,1942,232,4,12,1400,18,118,2022-07-05
QLD,32840,0,0,4056,56,0,25242,2022-07-05
SA,18337,2495,15,49,13567,100,275,2022-07-05
TAS,7281,777,11,308,3338,34,2682,2022-07-05
VIC,48481,0,0,7317,0,0,43835,2022-07-05
WA,30257,3430,71,811,20356,395,4912,2022-07-05
