Age Group,Male,Female,Date
0-9,1,2,2022-01-13
10-19,1,1,2022-01-13
20-29,7,3,2022-01-13
30-39,17,7,2022-01-13
40-49,34,16,2022-01-13
50-59,84,52,2022-01-13
60-69,172,86,2022-01-13
70-79,351,205,2022-01-13
80-89,468,380,2022-01-13
90+,224,347,2022-01-13
