Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,220153,3983,10,18275,28842,61,152838,2022-03-07
ACT,4227,562,0,0,4951,0,0,2022-03-07
NSW,106729,0,0,8782,1,3,64979,2022-03-07
NT,3322,11,0,218,398,0,2889,2022-03-07
QLD,30185,33,0,2901,884,3,30900,2022-03-07
SA,18345,1638,7,43,12637,42,275,2022-03-07
TAS,5631,0,0,757,5,0,6304,2022-03-07
VIC,39451,187,0,4859,1646,0,42616,2022-03-07
WA,12263,1552,3,715,8320,13,4875,2022-03-07
