Age Group,Male,Female,Date
0-9,161175,151326,2022-04-22
10-19,201198,214041,2022-04-22
20-29,303129,325745,2022-04-22
30-39,248951,274812,2022-04-22
40-49,187177,212243,2022-04-22
50-59,143468,154505,2022-04-22
60-69,94382,94753,2022-04-22
70-79,51910,46727,2022-04-22
80-89,21258,21490,2022-04-22
90+,4981,8653,2022-04-22
