Age Group,Male,Female,Date
0-9,4,4,2022-04-27
10-19,2,3,2022-04-27
20-29,11,8,2022-04-27
30-39,37,25,2022-04-27
40-49,72,45,2022-04-27
50-59,187,106,2022-04-27
60-69,428,221,2022-04-27
70-79,950,488,2022-04-27
80-89,1425,998,2022-04-27
90+,765,927,2022-04-27
