Age Group,Male,Female,Date
0-9,2,3,2022-03-22
10-19,1,1,2022-03-22
20-29,11,4,2022-03-22
30-39,31,19,2022-03-22
40-49,56,35,2022-03-22
50-59,154,90,2022-03-22
60-69,354,177,2022-03-22
70-79,788,397,2022-03-22
80-89,1163,813,2022-03-22
90+,622,738,2022-03-22
