Age Group,Male,Female,Date
0-9,214410,201162,2022-06-21
10-19,263388,283219,2022-06-21
20-29,404156,445586,2022-06-21
30-39,354507,395670,2022-06-21
40-49,273866,314696,2022-06-21
50-59,218233,239519,2022-06-21
60-69,147537,149682,2022-06-21
70-79,83969,76383,2022-06-21
80-89,36116,37289,2022-06-21
90+,9108,16187,2022-06-21
