Age Group,Male,Female,Date
0-9,4,4,2022-04-17
10-19,1,2,2022-04-17
20-29,11,6,2022-04-17
30-39,37,24,2022-04-17
40-49,66,44,2022-04-17
50-59,175,104,2022-04-17
60-69,413,206,2022-04-17
70-79,892,463,2022-04-17
80-89,1344,955,2022-04-17
90+,716,874,2022-04-17
