Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,19240,615,0,711,4043,8,5533,2021-11-08
ACT,136,13,0,0,84,1,1,2021-11-08
NSW,2910,187,0,0,1581,2,0,2021-11-08
NT,4,0,0,0,2,1,1,2021-11-08
QLD,12,0,0,0,4,4,1,2021-11-08
SA,0,0,0,0,0,0,0,2021-11-08
TAS,0,0,0,0,0,0,0,2021-11-08
VIC,16178,415,0,711,2372,0,5530,2021-11-08
WA,0,0,0,0,0,0,0,2021-11-08
