Age Group,Male,Female,Date
0-9,4,4,2022-05-02
10-19,2,3,2022-05-02
20-29,12,8,2022-05-02
30-39,37,25,2022-05-02
40-49,73,46,2022-05-02
50-59,188,109,2022-05-02
60-69,433,226,2022-05-02
70-79,961,498,2022-05-02
80-89,1448,1019,2022-05-02
90+,783,951,2022-05-02
