Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,208173,7717,88,22497,33567,350,85974,2022-06-17
ACT,4874,962,0,0,3593,0,0,2022-06-17
NSW,83352,1,0,8354,4,0,29885,2022-06-17
NT,1354,232,5,40,838,14,106,2022-06-17
QLD,23109,29,0,4153,95,0,16895,2022-06-17
SA,16345,2746,9,52,10611,53,219,2022-06-17
TAS,4236,0,0,800,1041,6,2139,2022-06-17
VIC,40700,0,0,7608,0,0,30255,2022-06-17
WA,34203,3747,74,1490,17385,277,6475,2022-06-17
