Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,26448,710,5,1146,5813,32,9862,2021-10-13
ACT,450,22,0,6,135,0,89,2021-10-13
NSW,6308,360,0,0,3703,6,0,2021-10-13
NT,8,1,0,0,1,3,0,2021-10-13
QLD,34,0,4,0,0,19,1,2021-10-13
SA,7,1,0,0,5,2,0,2021-10-13
TAS,1,0,0,0,0,0,0,2021-10-13
VIC,19627,326,0,1140,1969,1,9772,2021-10-13
WA,13,0,1,0,0,1,0,2021-10-13
