Jurisdiction,Active,Recovered,Deaths,Date
Australia,730,1813,874,2021-12-02
ACT,4,8,7,2021-12-02
NSW,276,122,99,2021-12-02
NT,0,0,0,2021-12-02
QLD,0,0,1,2021-12-02
SA,0,0,0,2021-12-02
TAS,0,0,1,2021-12-02
VIC,450,1683,766,2021-12-02
WA,0,0,0,2021-12-02
