Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,225152,1374,4,23513,10820,91,168093,2022-02-15
ACT,2426,455,0,0,3180,0,0,2022-02-15
NSW,112865,2,0,8199,20,0,58626,2022-02-15
NT,7233,3,0,1071,36,0,7320,2022-02-15
QLD,34864,119,0,5167,1006,1,37733,2022-02-15
SA,13292,455,3,680,2870,49,6538,2022-02-15
TAS,3034,1,0,512,3,0,3503,2022-02-15
VIC,50967,294,0,7868,3231,0,54302,2022-02-15
WA,471,45,1,16,474,41,71,2022-02-15
