Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,371799,8998,137,37634,54633,823,268717,2022-07-29
ACT,5533,1000,0,0,6492,0,0,2022-07-29
NSW,171214,6,0,15698,13,0,103142,2022-07-29
NT,2941,0,14,442,0,82,2764,2022-07-29
QLD,61994,75,0,7289,327,0,55657,2022-07-29
SA,25198,3837,34,86,23277,139,4486,2022-07-29
TAS,7546,742,12,419,4131,58,4578,2022-07-29
VIC,69057,0,0,12154,0,0,82775,2022-07-29
WA,28316,3338,77,1546,20393,544,15315,2022-07-29
