Age Group,Male,Female,Date
0-9,45035,42614,2022-01-13
10-19,65342,71203,2022-01-13
20-29,147023,150635,2022-01-13
30-39,91570,90294,2022-01-13
40-49,57629,60650,2022-01-13
50-59,46313,48936,2022-01-13
60-69,27772,27174,2022-01-13
70-79,13802,12812,2022-01-13
80-89,5723,6440,2022-01-13
90+,1406,2492,2022-01-13
