Age Group,Male,Female,Date
0-9,19497,18446,2021-12-22
10-19,19841,19141,2021-12-22
20-29,26270,24801,2021-12-22
30-39,21824,20839,2021-12-22
40-49,15959,15196,2021-12-22
50-59,11836,11468,2021-12-22
60-69,7318,7130,2021-12-22
70-79,4137,3923,2021-12-22
80-89,2012,2460,2021-12-22
90+,538,1133,2021-12-22
