Age Group,Male,Female,Date
0-9,1,3,2022-01-28
10-19,1,1,2022-01-28
20-29,10,3,2022-01-28
30-39,26,12,2022-01-28
40-49,42,21,2022-01-28
50-59,109,64,2022-01-28
60-69,217,109,2022-01-28
70-79,464,261,2022-01-28
80-89,702,518,2022-01-28
90+,351,448,2022-01-28
