Age Group,Male,Female,Date
0-9,23147,21948,2022-01-01
10-19,26160,26302,2022-01-01
20-29,41390,40321,2022-01-01
30-39,30839,29208,2022-01-01
40-49,21067,20446,2022-01-01
50-59,15938,15771,2022-01-01
60-69,9755,9454,2022-01-01
70-79,5329,5088,2022-01-01
80-89,2476,2961,2022-01-01
90+,624,1286,2022-01-01
