Age Group,Male,Female,Date
0-9,77317,72607,2022-01-28
10-19,100160,108184,2022-01-28
20-29,202205,209920,2022-01-28
30-39,144077,149184,2022-01-28
40-49,97860,106102,2022-01-28
50-59,77889,83691,2022-01-28
60-69,49993,49528,2022-01-28
70-79,25655,23217,2022-01-28
80-89,10395,10978,2022-01-28
90+,2419,4313,2022-01-28
