Age Group,Male,Female,Date
0-9,8429,8009,2021-10-15
10-19,10219,9502,2021-10-15
20-29,15255,13966,2021-10-15
30-39,12676,11299,2021-10-15
40-49,8777,8048,2021-10-15
50-59,6889,6343,2021-10-15
60-69,4038,3802,2021-10-15
70-79,2159,2013,2021-10-15
80-89,1112,1431,2021-10-15
90+,347,766,2021-10-15
