Age Group,Male,Female,Date
0-9,16949,16094,2021-12-07
10-19,17087,16234,2021-12-07
20-29,21919,20646,2021-12-07
30-39,19137,18202,2021-12-07
40-49,13955,13197,2021-12-07
50-59,10405,9980,2021-12-07
60-69,6340,6131,2021-12-07
70-79,3546,3326,2021-12-07
80-89,1763,2202,2021-12-07
90+,488,1047,2021-12-07
