Age Group,Male,Female,Date
0-9,228361,214031,2022-08-20
10-19,270000,290499,2022-08-20
20-29,423979,473792,2022-08-20
30-39,385851,433078,2022-08-20
40-49,301247,346712,2022-08-20
50-59,250825,279881,2022-08-20
60-69,178096,183027,2022-08-20
70-79,106364,98123,2022-08-20
80-89,48063,50972,2022-08-20
90+,12788,23121,2022-08-20
