Age Group,Male,Female,Date
0-9,3,3,2022-04-03
10-19,1,1,2022-04-03
20-29,11,5,2022-04-03
30-39,33,23,2022-04-03
40-49,61,39,2022-04-03
50-59,164,97,2022-04-03
60-69,389,189,2022-04-03
70-79,852,439,2022-04-03
80-89,1273,904,2022-04-03
90+,683,819,2022-04-03
