Age Group,Male,Female,Date
0-9,214481,201467,2022-07-21
10-19,255324,275558,2022-07-21
20-29,406585,451446,2022-07-21
30-39,363300,406311,2022-07-21
40-49,281223,323086,2022-07-21
50-59,231711,257137,2022-07-21
60-69,162212,165976,2022-07-21
70-79,94856,86830,2022-07-21
80-89,42051,43845,2022-07-21
90+,10929,19449,2022-07-21
