Age Group,Male,Female,Date
0-9,1,1,2022-01-11
10-19,1,1,2022-01-11
20-29,7,3,2022-01-11
30-39,15,7,2022-01-11
40-49,34,15,2022-01-11
50-59,82,50,2022-01-11
60-69,165,80,2022-01-11
70-79,336,197,2022-01-11
80-89,450,371,2022-01-11
90+,216,328,2022-01-11
