Age Group,Male,Female,Date
0-9,6,7,2022-07-22
10-19,4,4,2022-07-22
20-29,16,12,2022-07-22
30-39,50,31,2022-07-22
40-49,96,67,2022-07-22
50-59,247,146,2022-07-22
60-69,599,316,2022-07-22
70-79,1359,725,2022-07-22
80-89,2108,1553,2022-07-22
90+,1233,1581,2022-07-22
