Age Group,Male,Female,Date
0-9,4,4,2022-05-14
10-19,2,3,2022-05-14
20-29,12,9,2022-05-14
30-39,38,25,2022-05-14
40-49,76,46,2022-05-14
50-59,194,118,2022-05-14
60-69,459,242,2022-05-14
70-79,1002,526,2022-05-14
80-89,1526,1078,2022-05-14
90+,840,1023,2022-05-14
