Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,378945,18504,65,35899,84394,275,176067,2022-05-19
ACT,6074,997,0,0,5328,0,0,2022-05-19
NSW,134074,3,0,10961,9,0,54530,2022-05-19
NT,1911,270,2,17,1391,18,120,2022-05-19
QLD,39304,32,0,6416,106,1,30934,2022-05-19
SA,25629,4276,13,106,19739,52,457,2022-05-19
TAS,6308,751,2,316,2938,2,2485,2022-05-19
VIC,76864,0,0,13201,0,0,65763,2022-05-19
WA,88781,12175,48,4882,54883,202,21778,2022-05-19
