Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,370228,12144,36,41957,69316,167,202034,2022-04-21
ACT,5489,1265,0,0,6480,0,0,2022-04-21
NSW,185898,3,1,17443,16,3,93557,2022-04-21
NT,3176,17,0,605,63,4,3064,2022-04-21
QLD,43377,73,0,9208,222,0,43438,2022-04-21
SA,28276,3966,6,107,25539,38,633,2022-04-21
TAS,8778,1,0,1454,1795,0,8306,2022-04-21
VIC,53896,303,0,10371,683,0,39154,2022-04-21
WA,41338,6516,29,2769,34518,122,13882,2022-04-21
